29,4,1,1,25,638,18,d,I
29,4,1,1,25,638,19,a,I
29,4,1,1,25,638,20,c,I
29,4,1,1,25,638,21,d,I
29,4,1,1,25,638,22,a,I
29,4,1,1,25,638,23,a,P
29,4,1,1,25,638,24,b,P
29,4,1,1,25,638,25,d,C
29,4,1,1,25,638,26,b,I
29,4,1,1,25,638,27,d,I
29,4,1,1,25,638,28,d,C
29,4,1,1,25,638,29,b,C
29,4,1,1,25,638,30,d,I
29,4,1,1,25,638,31,d,I
29,4,1,1,25,638,32,a,C
29,4,1,1,25,638,33,a,I
29,4,1,1,25,638,34,c,I
29,4,1,1,25,638,35,d,C
29,4,1,1,25,638,36,b,C
29,4,1,1,25,638,37,b,C
29,4,1,1,25,638,38,a,C
29,4,1,1,25,638,39,d,I
29,4,1,1,25,638,40,c,I
29,4,1,1,25,638,41,b,I
29,4,1,1,25,638,42,b,I
29,4,1,1,25,638,43,d,C
29,4,1,1,25,638,44,c,C
29,4,1,1,25,638,45,a,P
29,4,1,1,25,638,46,a,P
29,4,1,1,25,638,47,b,I
29,4,1,1,25,638,48,b,I
29,4,1,1,25,638,49,b,I
29,4,1,1,25,638,50,d,C
29,4,1,1,25,638,51,d,C
29,4,1,1,25,638,52,c,C
29,4,1,1,25,638,53,a,C
29,4,1,1,25,638,54,a,I
29,4,1,1,25,638,55,a,I
29,4,1,1,25,638,56,b,C
29,4,1,1,25,638,57,b,I
29,4,1,1,25,638,58,a,I
29,4,1,1,25,638,59,b,I
29,4,1,1,25,638,60,d,I
29,4,1,1,25,638,61,b,I
29,4,1,1,25,638,62,d,C
29,4,1,1,25,638,63,a,I
29,4,1,1,25,638,64,c,I
29,4,1,1,25,638,65,d,I
29,4,1,1,25,638,66,b,I
29,4,1,1,25,638,67,d,I
29,4,1,1,25,638,68,b,P
29,4,1,1,25,638,69,b,P
45,4,1,1,18,571,1,c,C
45,4,1,1,18,571,2,c,I
45,4,1,1,18,571,3,b,I
45,4,1,1,18,571,4,b,C
45,4,1,1,18,571,5,c,C
45,4,1,1,18,571,6,a,I
45,4,1,1,18,571,7,b,I
45,4,1,1,18,571,8,c,C
45,4,1,1,18,571,9,c,I
45,4,1,1,18,571,10,c,I
45,4,1,1,18,571,11,c,I
45,4,1,1,18,571,12,b,I
45,4,1,1,18,571,13,c,I
45,4,1,1,18,571,14,a,I
45,4,1,1,18,571,15,d,I
45,4,1,1,18,571,16,c,I
45,4,1,1,18,571,17,a,I
45,4,1,1,18,571,18,b,I
45,4,1,1,18,571,19,a,I
45,4,1,1,18,571,20,a,I
45,4,1,1,18,571,21,b,C
45,4,1,1,18,571,22,b,C
45,4,1,1,18,571,23,c,P
45,4,1,1,18,571,24,d,P
45,4,1,1,18,571,25,c,I
45,4,1,1,18,571,26,d,I
45,4,1,1,18,571,27,b,C
45,4,1,1,18,571,28,c,I
45,4,1,1,18,571,29,a,I
45,4,1,1,18,571,30,d,I
45,4,1,1,18,571,31,b,I
45,4,1,1,18,571,32,a,C
45,4,1,1,18,571,33,d,I
45,4,1,1,18,571,34,b,I
45,4,1,1,18,571,35,b,I
45,4,1,1,18,571,36,a,I
45,4,1,1,18,571,37,b,C
45,4,1,1,18,571,38,c,I
45,4,1,1,18,571,39,a,C
45,4,1,1,18,571,40,a,I
45,4,1,1,18,571,41,b,I
45,4,1,1,18,571,42,d,I
45,4,1,1,18,571,43,b,I
45,4,1,1,18,571,44,b,I
45,4,1,1,18,571,45,c,P
45,4,1,1,18,571,46,b,P
45,4,1,1,18,571,47,c,C
45,4,1,1,18,571,48,a,I
45,4,1,1,18,571,49,b,I
45,4,1,1,18,571,50,c,I
45,4,1,1,18,571,51,d,C
45,4,1,1,18,571,52,b,I
45,4,1,1,18,571,53,a,C
45,4,1,1,18,571,54,b,I
45,4,1,1,18,571,55,b,I
45,4,1,1,18,571,56,b,C
45,4,1,1,18,571,57,a,I
45,4,1,1,18,571,58,a,I
45,4,1,1,18,571,59,a,C
45,4,1,1,18,571,60,a,I
45,4,1,1,18,571,61,c,C
45,4,1,1,18,571,62,b,I
45,4,1,1,18,571,63,c,I
45,4,1,1,18,571,64,b,C
45,4,1,1,18,571,65,c,C
45,4,1,1,18,571,66,b,I
45,4,1,1,18,571,67,b,I
45,4,1,1,18,571,68,c,P
45,4,1,1,18,571,69,b,P
56,4,1,1,16,552,1,a,I
56,4,1,1,16,552,2,b,C
56,4,1,1,16,552,3,b,I
56,4,1,1,16,552,4,d,I
56,4,1,1,16,552,5,b,I
56,4,1,1,16,552,6,b,I
56,4,1,1,16,552,7,d,I
56,4,1,1,16,552,8,d,I
56,4,1,1,16,552,9,c,I
56,4,1,1,16,552,10,b,C
56,4,1,1,16,552,11,b,I
56,4,1,1,16,552,12,a,I
56,4,1,1,16,552,13,b,I
56,4,1,1,16,552,14,c,I
56,4,1,1,16,552,15,b,I
56,4,1,1,16,552,16,a,I
56,4,1,1,16,552,17,d,I
56,4,1,1,16,552,18,d,I
56,4,1,1,16,552,19,d,I
56,4,1,1,16,552,20,c,I
56,4,1,1,16,552,21,d,I
56,4,1,1,16,552,22,b,C
56,4,1,1,16,552,23,c,P
56,4,1,1,16,552,24,d,P
56,4,1,1,16,552,25,b,I
56,4,1,1,16,552,26,b,I
56,4,1,1,16,552,27,c,I
56,4,1,1,16,552,28,a,I
56,4,1,1,16,552,29,b,C
56,4,1,1,16,552,30,d,I
56,4,1,1,16,552,31,a,I
56,4,1,1,16,552,32,a,C
56,4,1,1,16,552,33,b,C
56,4,1,1,16,552,34,d,I
56,4,1,1,16,552,35,b,I
56,4,1,1,16,552,36,b,C
56,4,1,1,16,552,37,a,I
56,4,1,1,16,552,38,a,C
56,4,1,1,16,552,39,d,I
56,4,1,1,16,552,40,c,I
56,4,1,1,16,552,41,d,I
56,4,1,1,16,552,42,d,I
56,4,1,1,16,552,43,d,C
56,4,1,1,16,552,44,b,I
56,4,1,1,16,552,45,a,P
56,4,1,1,16,552,46,b,P
56,4,1,1,16,552,47,b,I
56,4,1,1,16,552,48,a,I
56,4,1,1,16,552,49,d,I
56,4,1,1,16,552,50,a,I
56,4,1,1,16,552,51,d,C
56,4,1,1,16,552,52,a,I
56,4,1,1,16,552,53,a,C
56,4,1,1,16,552,54,c,I
56,4,1,1,16,552,55,a,I
56,4,1,1,16,552,56,a,I
56,4,1,1,16,552,57,c,C
56,4,1,1,16,552,58,a,I
56,4,1,1,16,552,59,d,I
56,4,1,1,16,552,60,a,I
56,4,1,1,16,552,61,c,C
56,4,1,1,16,552,62,d,C
56,4,1,1,16,552,63,b,I
56,4,1,1,16,552,64,b,C
56,4,1,1,16,552,65,c,C
56,4,1,1,16,552,66,c,I
56,4,1,1,16,552,67,a,I
56,4,1,1,16,552,68,a,P
56,4,1,1,16,552,69,a,P
60,4,1,1,25,638,1,d,I
60,4,1,1,25,638,2,b,C
60,4,1,1,25,638,3,c,C
60,4,1,1,25,638,4,c,I
60,4,1,1,25,638,5,c,C
60,4,1,1,25,638,6,a,I
60,4,1,1,25,638,7,b,I
60,4,1,1,25,638,8,b,I
60,4,1,1,25,638,9,d,C
60,4,1,1,25,638,10,d,I
60,4,1,1,25,638,11,a,C
60,4,1,1,25,638,12,b,I
60,4,1,1,25,638,13,a,C
60,4,1,1,25,638,14,d,I
60,4,1,1,25,638,15,b,I
60,4,1,1,25,638,16,b,I
60,4,1,1,25,638,17,c,C
60,4,1,1,25,638,18,a,C
60,4,1,1,25,638,19,d,I
60,4,1,1,25,638,20,c,I
60,4,1,1,25,638,21,a,I
60,4,1,1,25,638,22,a,I
60,4,1,1,25,638,23,c,P
60,4,1,1,25,638,24,d,P
60,4,1,1,25,638,25,b,I
60,4,1,1,25,638,26,b,I
60,4,1,1,25,638,27,b,C
60,4,1,1,25,638,28,b,I
60,4,1,1,25,638,29,b,C
60,4,1,1,25,638,30,d,I
60,4,1,1,25,638,31,a,I
60,4,1,1,25,638,32,a,C
60,4,1,1,25,638,33,b,C
60,4,1,1,25,638,34,a,C
60,4,1,1,25,638,35,d,C
60,4,1,1,25,638,36,a,I
60,4,1,1,25,638,37,a,I
60,4,1,1,25,638,38,a,C
60,4,1,1,25,638,39,b,I
60,4,1,1,25,638,40,b,C
60,4,1,1,25,638,41,c,I
60,4,1,1,25,638,42,c,C
60,4,1,1,25,638,43,d,C
60,4,1,1,25,638,44,c,C
60,4,1,1,25,638,45,c,P
60,4,1,1,25,638,46,b,P
60,4,1,1,25,638,47,b,I
60,4,1,1,25,638,48,d,I
60,4,1,1,25,638,49,c,I
60,4,1,1,25,638,50,c,I
60,4,1,1,25,638,51,d,C
60,4,1,1,25,638,52,b,I
60,4,1,1,25,638,53,a,C
60,4,1,1,25,638,54,d,C
60,4,1,1,25,638,55,a,I
60,4,1,1,25,638,56,a,I
60,4,1,1,25,638,57,b,I
60,4,1,1,25,638,58,b,I
60,4,1,1,25,638,59,c,I
60,4,1,1,25,638,60,c,I
60,4,1,1,25,638,61,c,C
60,4,1,1,25,638,62,d,C
60,4,1,1,25,638,63,b,I
60,4,1,1,25,638,64,b,C
60,4,1,1,25,638,65,b,I
60,4,1,1,25,638,66,b,I
60,4,1,1,25,638,67,a,I
60,4,1,1,25,638,68,c,P
60,4,1,1,25,638,69,c,P
63,4,1,1,14,533,1,b,I
63,4,1,1,14,533,2,b,C
63,4,1,1,14,533,3,c,C
63,4,1,1,14,533,4,c,I
63,4,1,1,14,533,5,a,I
63,4,1,1,14,533,6,c,C
63,4,1,1,14,533,7,b,I
63,4,1,1,14,533,8,b,I
63,4,1,1,14,533,9,a,I
63,4,1,1,14,533,10,c,I
63,4,1,1,14,533,11,c,I
63,4,1,1,14,533,12,b,I
63,4,1,1,14,533,13,b,I
63,4,1,1,14,533,14,c,I
63,4,1,1,14,533,15,c,C
63,4,1,1,14,533,16,d,C
63,4,1,1,14,533,17,b,I
63,4,1,1,14,533,18,d,I
63,4,1,1,14,533,19,c,I
63,4,1,1,14,533,20,c,I
63,4,1,1,14,533,21,c,I
63,4,1,1,14,533,22,c,I
63,4,1,1,14,533,23,c,P
63,4,1,1,14,533,24,b,P
63,4,1,1,14,533,25,b,I
63,4,1,1,14,533,26,a,I
63,4,1,1,14,533,27,c,I
63,4,1,1,14,533,28,c,I
63,4,1,1,14,533,29,a,I
63,4,1,1,14,533,30,a,I
63,4,1,1,14,533,31,a,I
63,4,1,1,14,533,32,c,I
63,4,1,1,14,533,33,b,C
63,4,1,1,14,533,34,a,C
63,4,1,1,14,533,35,b,I
63,4,1,1,14,533,36,b,C
63,4,1,1,14,533,37,c,I
63,4,1,1,14,533,38,c,I
63,4,1,1,14,533,39,d,I
63,4,1,1,14,533,40,b,C
63,4,1,1,14,533,41,c,I
63,4,1,1,14,533,42,b,I
63,4,1,1,14,533,43,d,C
63,4,1,1,14,533,44,b,I
63,4,1,1,14,533,45,b,P
63,4,1,1,14,533,46,a,P
63,4,1,1,14,533,47,d,I
63,4,1,1,14,533,48,b,I
63,4,1,1,14,533,49,d,I
63,4,1,1,14,533,50,b,I
63,4,1,1,14,533,51,b,I
63,4,1,1,14,533,52,b,I
63,4,1,1,14,533,53,a,C
63,4,1,1,14,533,54,a,I
63,4,1,1,14,533,55,a,I
63,4,1,1,14,533,56,a,I
63,4,1,1,14,533,57,c,C
63,4,1,1,14,533,58,b,I
63,4,1,1,14,533,59,b,I
63,4,1,1,14,533,60,b,C
63,4,1,1,14,533,61,c,C
63,4,1,1,14,533,62,c,I
63,4,1,1,14,533,63,c,I
63,4,1,1,14,533,64,a,I
63,4,1,1,14,533,65,b,I
63,4,1,1,14,533,66,d,I
63,4,1,1,14,533,67,a,I
63,4,1,1,14,533,68,c,P
63,4,1,1,14,533,69,a,P
66,4,1,1,17,562,1,a,I
66,4,1,1,17,562,2,b,C
66,4,1,1,17,562,3,b,I
66,4,1,1,17,562,4,c,I
66,4,1,1,17,562,5,d,I
66,4,1,1,17,562,6,b,I
66,4,1,1,17,562,7,b,I
66,4,1,1,17,562,8,a,I
66,4,1,1,17,562,9,d,C
66,4,1,1,17,562,10,c,I
66,4,1,1,17,562,11,b,I
66,4,1,1,17,562,12,a,I
66,4,1,1,17,562,13,c,I
66,4,1,1,17,562,14,c,I
66,4,1,1,17,562,15,c,C
66,4,1,1,17,562,16,b,I
66,4,1,1,17,562,17,b,I
66,4,1,1,17,562,18,b,I
66,4,1,1,17,562,19,c,I
66,4,1,1,17,562,20,a,I
66,4,1,1,17,562,21,b,C
66,4,1,1,17,562,22,a,I
66,4,1,1,17,562,23,b,P
66,4,1,1,17,562,24,a,P
66,4,1,1,17,562,25,d,C
66,4,1,1,17,562,26,b,I
66,4,1,1,17,562,27,b,C
66,4,1,1,17,562,28,d,C
66,4,1,1,17,562,29,a,I
66,4,1,1,17,562,30,b,C
66,4,1,1,17,562,31,a,I
66,4,1,1,17,562,32,a,C
66,4,1,1,17,562,33,b,C
66,4,1,1,17,562,34,d,I
66,4,1,1,17,562,35,b,I
66,4,1,1,17,562,36,b,C
66,4,1,1,17,562,37,b,C
66,4,1,1,17,562,38,c,I
66,4,1,1,17,562,39,c,I
66,4,1,1,17,562,40,c,I
66,4,1,1,17,562,41,c,I
66,4,1,1,17,562,42,b,I
66,4,1,1,17,562,43,d,C
66,4,1,1,17,562,44,d,I
66,4,1,1,17,562,45,a,P
66,4,1,1,17,562,46,a,P
66,4,1,1,17,562,47,b,I
66,4,1,1,17,562,48,a,I
66,4,1,1,17,562,49,b,I
66,4,1,1,17,562,50,a,I
66,4,1,1,17,562,51,b,I
66,4,1,1,17,562,52,d,I
66,4,1,1,17,562,53,b,I
66,4,1,1,17,562,54,d,C
66,4,1,1,17,562,55,a,I
66,4,1,1,17,562,56,a,I
66,4,1,1,17,562,57,b,I
66,4,1,1,17,562,58,b,I
66,4,1,1,17,562,59,b,I
66,4,1,1,17,562,60,b,C
66,4,1,1,17,562,61,c,C
66,4,1,1,17,562,62,d,C
66,4,1,1,17,562,63,a,I
66,4,1,1,17,562,64,a,I
66,4,1,1,17,562,65,a,I
66,4,1,1,17,562,66,b,I
66,4,1,1,17,562,67,a,I
66,4,1,1,17,562,68,b,P
66,4,1,1,17,562,69,a,P
79,4,1,1,15,543,1,c,C
79,4,1,1,15,543,2,c,I
79,4,1,1,15,543,3,b,I
79,4,1,1,15,543,4,c,I
79,4,1,1,15,543,5,c,C
79,4,1,1,15,543,6,d,I
79,4,1,1,15,543,7,b,I
79,4,1,1,15,543,8,c,C
79,4,1,1,15,543,9,b,I
79,4,1,1,15,543,10,a,I
79,4,1,1,15,543,11,c,I
79,4,1,1,15,543,12,d,C
79,4,1,1,15,543,13,c,I
79,4,1,1,15,543,14,c,I
79,4,1,1,15,543,15,b,I
79,4,1,1,15,543,16,d,C
79,4,1,1,15,543,17,d,I
79,4,1,1,15,543,18,d,I
79,4,1,1,15,543,19,d,I
79,4,1,1,15,543,20,c,I
79,4,1,1,15,543,21,d,I
79,4,1,1,15,543,22,b,C
79,4,1,1,15,543,23,d,P
79,4,1,1,15,543,24,c,P
79,4,1,1,15,543,25,a,I
79,4,1,1,15,543,26,d,I
79,4,1,1,15,543,27,b,C
79,4,1,1,15,543,28,c,I
79,4,1,1,15,543,29,b,C
79,4,1,1,15,543,30,a,I
79,4,1,1,15,543,31,b,I
79,4,1,1,15,543,32,c,I
79,4,1,1,15,543,33,b,C
79,4,1,1,15,543,34,a,C
79,4,1,1,15,543,35,c,I
79,4,1,1,15,543,36,b,C
79,4,1,1,15,543,37,d,I
79,4,1,1,15,543,38,d,I
79,4,1,1,15,543,39,c,I
79,4,1,1,15,543,40,c,I
79,4,1,1,15,543,41,b,I
79,4,1,1,15,543,42,b,I
79,4,1,1,15,543,43,b,I
79,4,1,1,15,543,44,d,I
79,4,1,1,15,543,45,d,P
79,4,1,1,15,543,46,a,P
79,4,1,1,15,543,47,c,C
79,4,1,1,15,543,48,b,I
79,4,1,1,15,543,49,d,I
79,4,1,1,15,543,50,b,I
79,4,1,1,15,543,51,b,I
79,4,1,1,15,543,52,a,I
79,4,1,1,15,543,53,d,I
79,4,1,1,15,543,54,c,I
79,4,1,1,15,543,55,d,C
79,4,1,1,15,543,56,c,I
79,4,1,1,15,543,57,b,I
79,4,1,1,15,543,58,d,I
79,4,1,1,15,543,59,b,I
79,4,1,1,15,543,60,b,C
79,4,1,1,15,543,61,d,I
79,4,1,1,15,543,62,c,I
79,4,1,1,15,543,63,a,I
79,4,1,1,15,543,64,a,I
79,4,1,1,15,543,65,b,I
79,4,1,1,15,543,66,b,I
79,4,1,1,15,543,67,c,C
79,4,1,1,15,543,68,c,P
79,4,1,1,15,543,69,a,P
86,4,1,1,19,581,1,a,I
86,4,1,1,19,581,2,b,C
86,4,1,1,19,581,3,c,C
86,4,1,1,19,581,4,b,C
86,4,1,1,19,581,5,d,I
86,4,1,1,19,581,6,b,I
86,4,1,1,19,581,7,d,I
86,4,1,1,19,581,8,b,I
86,4,1,1,19,581,9,d,C
86,4,1,1,19,581,10,a,I
86,4,1,1,19,581,11,c,I
86,4,1,1,19,581,12,b,I
86,4,1,1,19,581,13,d,I
86,4,1,1,19,581,14,b,C
86,4,1,1,19,581,15,b,I
86,4,1,1,19,581,16,a,I
86,4,1,1,19,581,17,c,C
86,4,1,1,19,581,18,b,I
86,4,1,1,19,581,19,a,I
86,4,1,1,19,581,20,c,I
86,4,1,1,19,581,21,a,I
86,4,1,1,19,581,22,a,I
86,4,1,1,19,581,23,c,P
86,4,1,1,19,581,24,d,P
86,4,1,1,19,581,25,d,C
86,4,1,1,19,581,26,b,I
86,4,1,1,19,581,27,b,C
86,4,1,1,19,581,28,a,I
86,4,1,1,19,581,29,d,I
86,4,1,1,19,581,30,a,I
86,4,1,1,19,581,31,b,I
86,4,1,1,19,581,32,a,C
86,4,1,1,19,581,33,b,C
86,4,1,1,19,581,34,c,I
86,4,1,1,19,581,35,a,I
86,4,1,1,19,581,36,b,C
86,4,1,1,19,581,37,c,I
86,4,1,1,19,581,38,b,I
86,4,1,1,19,581,39,b,I
86,4,1,1,19,581,40,c,I
86,4,1,1,19,581,41,d,I
86,4,1,1,19,581,42,c,C
86,4,1,1,19,581,43,d,C
86,4,1,1,19,581,44,b,I
86,4,1,1,19,581,45,d,P
86,4,1,1,19,581,46,a,P
86,4,1,1,19,581,47,a,I
86,4,1,1,19,581,48,c,C
86,4,1,1,19,581,49,d,I
86,4,1,1,19,581,50,d,C
86,4,1,1,19,581,51,d,C
86,4,1,1,19,581,52,b,I
86,4,1,1,19,581,53,a,C
86,4,1,1,19,581,54,a,I
86,4,1,1,19,581,55,c,I
86,4,1,1,19,581,56,a,I
86,4,1,1,19,581,57,b,I
86,4,1,1,19,581,58,b,I
86,4,1,1,19,581,59,d,I
86,4,1,1,19,581,60,c,I
86,4,1,1,19,581,61,d,I
86,4,1,1,19,581,62,d,C
86,4,1,1,19,581,63,d,C
86,4,1,1,19,581,64,d,I
86,4,1,1,19,581,65,a,I
86,4,1,1,19,581,66,d,I
86,4,1,1,19,581,67,a,I
86,4,1,1,19,581,68,c,P
86,4,1,1,19,581,69,d,P
89,4,1,1,15,543,1,a,I
89,4,1,1,15,543,2,c,I
89,4,1,1,15,543,3,a,I
89,4,1,1,15,543,4,c,I
89,4,1,1,15,543,5,c,C
89,4,1,1,15,543,6,a,I
89,4,1,1,15,543,7,b,I
89,4,1,1,15,543,8,c,C
89,4,1,1,15,543,9,d,C
89,4,1,1,15,543,10,c,I
89,4,1,1,15,543,11,a,C
89,4,1,1,15,543,12,a,I
89,4,1,1,15,543,13,b,I
89,4,1,1,15,543,14,d,I
89,4,1,1,15,543,15,b,I
89,4,1,1,15,543,16,a,I
89,4,1,1,15,543,17,d,I
89,4,1,1,15,543,18,b,I
89,4,1,1,15,543,19,d,I
89,4,1,1,15,543,20,d,C
89,4,1,1,15,543,21,d,I
89,4,1,1,15,543,22,a,I
89,4,1,1,15,543,23,b,P
89,4,1,1,15,543,24,b,P
89,4,1,1,15,543,25,c,I
89,4,1,1,15,543,26,c,C
89,4,1,1,15,543,27,c,I
89,4,1,1,15,543,28,d,C
89,4,1,1,15,543,29,a,I
89,4,1,1,15,543,30,d,I
89,4,1,1,15,543,31,b,I
89,4,1,1,15,543,32,c,I
89,4,1,1,15,543,33,a,I
89,4,1,1,15,543,34,a,C
89,4,1,1,15,543,35,d,C
89,4,1,1,15,543,36,b,C
89,4,1,1,15,543,37,c,I
89,4,1,1,15,543,38,c,I
89,4,1,1,15,543,39,a,C
89,4,1,1,15,543,40,d,I
89,4,1,1,15,543,41,b,I
89,4,1,1,15,543,42,c,C
89,4,1,1,15,543,43,b,I
89,4,1,1,15,543,44,b,I
89,4,1,1,15,543,45,c,P
89,4,1,1,15,543,46,a,P
89,4,1,1,15,543,47,a,I
89,4,1,1,15,543,48,b,I
89,4,1,1,15,543,49,b,I
89,4,1,1,15,543,50,a,I
89,4,1,1,15,543,51,d,C
89,4,1,1,15,543,52,d,I
89,4,1,1,15,543,53,b,I
89,4,1,1,15,543,54,d,C
89,4,1,1,15,543,55,a,I
89,4,1,1,15,543,56,a,I
89,4,1,1,15,543,57,a,I
89,4,1,1,15,543,58,c,C
89,4,1,1,15,543,59,d,I
89,4,1,1,15,543,60,c,I
89,4,1,1,15,543,61,d,I
89,4,1,1,15,543,62,c,I
89,4,1,1,15,543,63,b,I
89,4,1,1,15,543,64,d,I
89,4,1,1,15,543,65,b,I
89,4,1,1,15,543,66,b,I
89,4,1,1,15,543,67,a,I
89,4,1,1,15,543,68,c,P
89,4,1,1,15,543,69,b,P
91,4,1,1,17,562,1,b,I
91,4,1,1,17,562,2,c,I
91,4,1,1,17,562,3,d,I
91,4,1,1,17,562,4,c,I
91,4,1,1,17,562,5,d,I
91,4,1,1,17,562,6,b,I
91,4,1,1,17,562,7,b,I
91,4,1,1,17,562,8,b,I
91,4,1,1,17,562,9,c,I
91,4,1,1,17,562,10,d,I
91,4,1,1,17,562,11,c,I
91,4,1,1,17,562,12,d,C
91,4,1,1,17,562,13,c,I
91,4,1,1,17,562,14,d,I
91,4,1,1,17,562,15,a,I
91,4,1,1,17,562,16,a,I
91,4,1,1,17,562,17,a,I
91,4,1,1,17,562,18,b,I
