1,6775,Razonamiento Analitico,RA,Operativo,D,112,112,85,85,112,112,85,85,112,112,85,85,112,112,85,85,112,112,85,85
1,6750,Razonamiento Analitico,RA,Operativo,C,111,111,86,86,111,111,86,86,111,111,86,86,111,111,86,86,111,111,86,86
1,6735,Razonamiento Analitico,RA,Operativo,C,110,110,87,87,110,110,87,87,110,110,87,87,110,110,87,87,110,110,87,87
1,6751,Razonamiento Analitico,RA,Operativo,C,,109,,88,,109,,88,,109,,88,,109,,88,,109,,88
1,6743,Razonamiento Analitico,RA,Operativo,C,108,108,89,89,108,108,89,89,108,108,89,89,108,108,89,89,108,108,89,89
1,6927,Razonamiento Analitico,RA,Operativo,B,107,107,90,90,107,107,90,90,107,107,90,90,107,107,90,90,107,107,90,90
1,6702,Razonamiento Analitico,RA,Operativo,B,106,106,91,91,106,106,91,91,106,106,91,91,106,106,91,91,106,106,91,91
1,6748,Razonamiento Analitico,RA,Operativo,D,105,105,92,92,105,105,92,92,105,105,92,92,105,105,92,92,105,105,92,92
1,6719,Razonamiento Analitico,RA,Operativo,A,104,104,93,93,104,104,93,93,104,104,93,93,104,104,93,93,104,104,93,93
1,6732,Razonamiento Analitico,RA,Operativo,B,103,103,94,94,103,103,94,94,103,103,94,94,103,103,94,94,103,103,94,94
1,6740,Razonamiento Analitico,RA,Operativo,D,102,102,95,95,102,102,95,95,102,102,95,95,102,102,95,95,102,102,95,95
1,6716,Razonamiento Analitico,RA,Operativo,B,101,101,96,96,101,101,96,96,101,101,96,96,101,101,96,96,101,101,96,96
1,6803,Razonamiento Analitico,RA,Operativo,B,100,100,97,97,100,100,97,97,100,100,97,97,100,100,97,97,100,100,97,97
1,6656,Razonamiento Analitico,RA,Operativo,A,99,99,98,98,99,99,98,98,99,99,98,98,99,99,98,98,99,99,98,98
1,7470,Razonamiento Analitico,RA,Operativo,A,98,98,99,99,98,98,99,99,98,98,99,99,98,98,99,99,98,98,99,99
1,6669,Razonamiento Analitico,RA,Operativo,C,97,97,100,100,97,97,100,100,97,97,100,100,97,97,100,100,97,97,100,100
1,7478,Razonamiento Analitico,RA,Operativo,B,,96,,101,,96,,101,,96,,101,,96,,101,,96,,101
1,6704,Razonamiento Analitico,RA,Operativo,C,95,95,102,102,95,95,102,102,95,95,102,102,95,95,102,102,95,95,102,102
1,6773,Razonamiento Analitico,RA,Operativo,B,94,94,103,103,94,94,103,103,94,94,103,103,94,94,103,103,94,94,103,103
1,6800,Razonamiento Analitico,RA,Operativo,A,,93,,104,,93,,104,,93,,104,,93,,104,,93,,104
1,6689,Razonamiento Analitico,RA,Operativo,B,92,92,105,105,92,92,105,105,92,92,105,105,92,92,105,105,92,92,105,105
1,6785,Razonamiento Analitico,RA,Operativo,A,91,91,106,106,91,91,106,106,91,91,106,106,91,91,106,106,91,91,106,106
1,6766,Razonamiento Analitico,RA,Operativo,D,90,90,107,107,90,90,107,107,90,90,107,107,90,90,107,107,90,90,107,107
1,6764,Razonamiento Analitico,RA,Operativo,A,89,89,108,108,89,89,108,108,89,89,108,108,89,89,108,108,89,89,108,108
1,6710,Razonamiento Analitico,RA,Operativo,D,88,88,109,109,88,88,109,109,88,88,109,109,88,88,109,109,88,88,109,109
1,6694,Razonamiento Analitico,RA,Operativo,D,87,87,110,110,87,87,110,110,87,87,110,110,87,87,110,110,87,87,110,110
1,6691,Razonamiento Analitico,RA,Operativo,D,86,86,111,111,86,86,111,111,86,86,111,111,86,86,111,111,86,86,111,111
1,6790,Razonamiento Analitico,RA,Operativo,A,85,85,112,112,85,85,112,112,85,85,112,112,85,85,112,112,85,85,112,112
1,6734,Razonamiento Analitico,RA,Operativo,A,84,84,113,113,84,84,113,113,84,84,113,113,84,84,113,113,84,84,113,113
1,6727,Razonamiento Analitico,RA,Operativo,C,83,83,114,114,83,83,114,114,83,83,114,114,83,83,114,114,83,83,114,114
1,6684,Razonamiento Analitico,RA,Operativo,A,82,82,115,115,82,82,115,115,82,82,115,115,82,82,115,115,82,82,115,115
1,6682,Razonamiento Analitico,RA,Operativo,A,81,81,116,116,81,81,116,116,81,81,116,116,81,81,116,116,81,81,116,116
1,7103,Razonamiento Analitico,RA,Piloto,D,,,,,,,,,,,,,,,,,,,,117
1,7249,Razonamiento Analitico,RA,Piloto,D,,,,,,,,,,,,,,,,,,,,118
1,7255,Razonamiento Analitico,RA,Piloto,B,,,,,,,,,,,,,,,,,,,,119
1,7137,Razonamiento Analitico,RA,Piloto,C,,,,,,,,,,,,,,,,,,,,120
1,6770,Razonamiento Verbal,RV,Operativo,B,26,,11,,26,,11,,26,,11,,26,,11,,26,,11,
1,6755,Razonamiento Verbal,RV,Operativo,A,18,,19,,18,,19,,18,,19,,18,,19,,18,,19,
1,7471,Razonamiento Verbal,RV,Operativo,C,13,,24,,13,,24,,13,,24,,13,,24,,13,,24,
1,7157,Razonamiento Verbal,RV,Piloto,D,,,,,,,,,,,,,,,,,,,37,
1,7179,Razonamiento Verbal,RV,Piloto,B,,,,,,,,,,,,,,,,,,,38,
1,7610,Razonamiento Verbal,RV,Piloto,D,,,,,,,,,,,,,,,,,,,39,
1,7550,Razonamiento Verbal,RV,Piloto,D,,,,,,,,,,,,,,,,,,,40,
1,6714,Razonamiento Numerico,RN,Operativo,B,49,,68,,49,,68,,49,,68,,49,,68,,49,,68,
1,6802,Razonamiento Numerico,RN,Operativo,A,45,,72,,45,,72,,45,,72,,45,,72,,45,,72,
1,6746,Razonamiento Numerico,RN,Operativo,C,43,,74,,43,,74,,43,,74,,43,,74,,43,,74,
1,7264,Razonamiento Numerico,RN,Piloto,C,,,,,,,,,,,,,,,,,,,77,
1,7505,Razonamiento Numerico,RN,Piloto,A,,,,,,,,,,,,,,,,,,,78,
1,7342,Razonamiento Numerico,RN,Piloto,D,,,,,,,,,,,,,,,,,,,79,
1,7578,Razonamiento Numerico,RN,Piloto,A,,,,,,,,,,,,,,,,,,,80,
1,6738,Razonamiento Analitico,RA,Operativo,A,109,,88,,109,,88,,109,,88,,109,,88,,109,,88,
1,6728,Razonamiento Analitico,RA,Operativo,A,96,,101,,96,,101,,96,,101,,96,,101,,96,,101,
1,6736,Razonamiento Analitico,RA,Operativo,D,93,,104,,93,,104,,93,,104,,93,,104,,93,,104,
1,7076,Razonamiento Analitico,RA,Piloto,B,,,,,,,,,,,,,,,,,,,117,
1,7221,Razonamiento Analitico,RA,Piloto,A,,,,,,,,,,,,,,,,,,,118,
1,7213,Razonamiento Analitico,RA,Piloto,B,,,,,,,,,,,,,,,,,,,119,
1,7109,Razonamiento Analitico,RA,Piloto,D,,,,,,,,,,,,,,,,,,,120,
1,7155,Razonamiento Verbal,RV,Piloto,B,,,,,,,,,,,,,,,,,,37,,
1,7048,Razonamiento Verbal,RV,Piloto,A,,,,,,,,,,,,,,,,,,38,,
1,7583,Razonamiento Verbal,RV,Piloto,A,,,,,,,,,,,,,,,,,,39,,
1,7286,Razonamiento Verbal,RV,Piloto,B,,,,,,,,,,,,,,,,,,40,,
1,7536,Razonamiento Numerico,RN,Piloto,C,,,,,,,,,,,,,,,,,,77,,
1,7502,Razonamiento Numerico,RN,Piloto,C,,,,,,,,,,,,,,,,,,78,,
1,7330,Razonamiento Numerico,RN,Piloto,C,,,,,,,,,,,,,,,,,,79,,
1,7553,Razonamiento Numerico,RN,Piloto,A,,,,,,,,,,,,,,,,,,80,,
1,7010,Razonamiento Analitico,RA,Piloto,A,,,,,,,,,,,,,,,,,,117,,
1,7141,Razonamiento Analitico,RA,Piloto,A,,,,,,,,,,,,,,,,,,118,,
1,7210,Razonamiento Analitico,RA,Piloto,C,,,,,,,,,,,,,,,,,,119,,
1,7089,Razonamiento Analitico,RA,Piloto,B,,,,,,,,,,,,,,,,,,120,,
1,7605,Razonamiento Verbal,RV,Piloto,B,,,,,,,,,,,,,,,,,37,,,
1,7315,Razonamiento Verbal,RV,Piloto,C,,,,,,,,,,,,,,,,,38,,,
1,7444,Razonamiento Verbal,RV,Piloto,C,,,,,,,,,,,,,,,,,39,,,
1,7187,Razonamiento Verbal,RV,Piloto,B,,,,,,,,,,,,,,,,,40,,,
1,7495,Razonamiento Numerico,RN,Piloto,A,,,,,,,,,,,,,,,,,77,,,
1,7494,Razonamiento Numerico,RN,Piloto,B,,,,,,,,,,,,,,,,,78,,,
1,7533,Razonamiento Numerico,RN,Piloto,B,,,,,,,,,,,,,,,,,79,,,
1,7508,Razonamiento Numerico,RN,Piloto,C,,,,,,,,,,,,,,,,,80,,,
1,7564,Razonamiento Analitico,RA,Piloto,D,,,,,,,,,,,,,,,,,117,,,
1,7068,Razonamiento Analitico,RA,Piloto,B,,,,,,,,,,,,,,,,,118,,,
1,7120,Razonamiento Analitico,RA,Piloto,B,,,,,,,,,,,,,,,,,119,,,
1,7085,Razonamiento Analitico,RA,Piloto,C,,,,,,,,,,,,,,,,,120,,,
1,7604,Razonamiento Verbal,RV,Piloto,B,,,,,,,,,,,,,,,,37,,,,
1,7307,Razonamiento Verbal,RV,Piloto,D,,,,,,,,,,,,,,,,38,,,,
1,7304,Razonamiento Verbal,RV,Piloto,C,,,,,,,,,,,,,,,,39,,,,
1,7173,Razonamiento Verbal,RV,Piloto,A,,,,,,,,,,,,,,,,40,,,,
1,7490,Razonamiento Numerico,RN,Piloto,C,,,,,,,,,,,,,,,,77,,,,
1,7492,Razonamiento Numerico,RN,Piloto,A,,,,,,,,,,,,,,,,78,,,,
1,7404,Razonamiento Numerico,RN,Piloto,B,,,,,,,,,,,,,,,,79,,,,
1,7391,Razonamiento Numerico,RN,Piloto,A,,,,,,,,,,,,,,,,80,,,,
1,7557,Razonamiento Analitico,RA,Piloto,C,,,,,,,,,,,,,,,,117,,,,
1,7228,Razonamiento Analitico,RA,Piloto,D,,,,,,,,,,,,,,,,118,,,,
1,7116,Razonamiento Analitico,RA,Piloto,D,,,,,,,,,,,,,,,,119,,,,
1,7486,Razonamiento Analitico,RA,Piloto,B,,,,,,,,,,,,,,,,120,,,,
1,7603,Razonamiento Verbal,RV,Piloto,C,,,,,,,,,,,,,,,37,,,,,
1,7563,Razonamiento Verbal,RV,Piloto,C,,,,,,,,,,,,,,,38,,,,,
1,7042,Razonamiento Verbal,RV,Piloto,D,,,,,,,,,,,,,,,39,,,,,
1,7152,Razonamiento Verbal,RV,Piloto,B,,,,,,,,,,,,,,,40,,,,,
1,7487,Razonamiento Numerico,RN,Piloto,A,,,,,,,,,,,,,,,77,,,,,
1,7479,Razonamiento Numerico,RN,Piloto,B,,,,,,,,,,,,,,,78,,,,,
1,7371,Razonamiento Numerico,RN,Piloto,A,,,,,,,,,,,,,,,79,,,,,
1,7385,Razonamiento Numerico,RN,Piloto,A,,,,,,,,,,,,,,,80,,,,,
1,7240,Razonamiento Analitico,RA,Piloto,A,,,,,,,,,,,,,,,117,,,,,
1,7226,Razonamiento Analitico,RA,Piloto,B,,,,,,,,,,,,,,,118,,,,,
1,7100,Razonamiento Analitico,RA,Piloto,D,,,,,,,,,,,,,,,119,,,,,
1,7443,Razonamiento Analitico,RA,Piloto,C,,,,,,,,,,,,,,,120,,,,,
1,7597,Razonamiento Verbal,RV,Piloto,D,,,,,,,,,,,,,,37,,,,,,
1,7192,Razonamiento Verbal,RV,Piloto,B,,,,,,,,,,,,,,38,,,,,,
1,7588,Razonamiento Verbal,RV,Piloto,B,,,,,,,,,,,,,,39,,,,,,
1,7053,Razonamiento Verbal,RV,Piloto,D,,,,,,,,,,,,,,40,,,,,,
1,7380,Razonamiento Numerico,RN,Piloto,C,,,,,,,,,,,,,,77,,,,,,
1,7362,Razonamiento Numerico,RN,Piloto,B,,,,,,,,,,,,,,78,,,,,,
1,7336,Razonamiento Numerico,RN,Piloto,B,,,,,,,,,,,,,,79,,,,,,
1,7266,Razonamiento Numerico,RN,Piloto,B,,,,,,,,,,,,,,80,,,,,,
1,7143,Razonamiento Analitico,RA,Piloto,A,,,,,,,,,,,,,,117,,,,,,
1,7134,Razonamiento Analitico,RA,Piloto,D,,,,,,,,,,,,,,118,,,,,,
1,7074,Razonamiento Analitico,RA,Piloto,C,,,,,,,,,,,,,,119,,,,,,
1,7222,Razonamiento Analitico,RA,Piloto,C,,,,,,,,,,,,,,120,,,,,,
1,7574,Razonamiento Verbal,RV,Piloto,B,,,,,,,,,,,,,37,,,,,,,
1,7316,Razonamiento Verbal,RV,Piloto,B,,,,,,,,,,,,,38,,,,,,,
1,7297,Razonamiento Verbal,RV,Piloto,C,,,,,,,,,,,,,39,,,,,,,
1,7044,Razonamiento Verbal,RV,Piloto,A,,,,,,,,,,,,,40,,,,,,,
1,7339,Razonamiento Numerico,RN,Piloto,D,,,,,,,,,,,,,77,,,,,,,
1,7370,Razonamiento Numerico,RN,Piloto,B,,,,,,,,,,,,,78,,,,,,,
1,7357,Razonamiento Numerico,RN,Piloto,B,,,,,,,,,,,,,79,,,,,,,
1,7534,Razonamiento Numerico,RN,Piloto,B,,,,,,,,,,,,,80,,,,,,,
1,7082,Razonamiento Analitico,RA,Piloto,C,,,,,,,,,,,,,117,,,,,,,
1,7133,Razonamiento Analitico,RA,Piloto,C,,,,,,,,,,,,,118,,,,,,,
1,7071,Razonamiento Analitico,RA,Piloto,D,,,,,,,,,,,,,119,,,,,,,
1,7203,Razonamiento Analitico,RA,Piloto,C,,,,,,,,,,,,,120,,,,,,,
1,7309,Razonamiento Verbal,RV,Piloto,B,,,,,,,,,,,,37,,,,,,,,
1,7449,Razonamiento Verbal,RV,Piloto,B,,,,,,,,,,,,38,,,,,,,,
1,7313,Razonamiento Verbal,RV,Piloto,C,,,,,,,,,,,,39,,,,,,,,
1,7485,Razonamiento Verbal,RV,Piloto,B,,,,,,,,,,,,40,,,,,,,,
1,7259,Razonamiento Numerico,RN,Piloto,C,,,,,,,,,,,,77,,,,,,,,
1,7349,Razonamiento Numerico,RN,Piloto,B,,,,,,,,,,,,78,,,,,,,,
1,7376,Razonamiento Numerico,RN,Piloto,D,,,,,,,,,,,,79,,,,,,,,
1,7543,Razonamiento Numerico,RN,Piloto,D,,,,,,,,,,,,80,,,,,,,,
1,7022,Razonamiento Analitico,RA,Piloto,C,,,,,,,,,,,,117,,,,,,,,
1,7075,Razonamiento Analitico,RA,Piloto,D,,,,,,,,,,,,118,,,,,,,,
1,7070,Razonamiento Analitico,RA,Piloto,C,,,,,,,,,,,,119,,,,,,,,
1,7140,Razonamiento Analitico,RA,Piloto,A,,,,,,,,,,,,120,,,,,,,,
1,7593,Razonamiento Verbal,RV,Piloto,B,,,,,,,,,,,37,,,,,,,,,
1,7295,Razonamiento Verbal,RV,Piloto,A,,,,,,,,,,,38,,,,,,,,,
1,7292,Razonamiento Verbal,RV,Piloto,B,,,,,,,,,,,39,,,,,,,,,
1,7318,Razonamiento Verbal,RV,Piloto,B,,,,,,,,,,,40,,,,,,,,,
1,7419,Razonamiento Numerico,RN,Piloto,C,,,,,,,,,,,77,,,,,,,,,
1,7514,Razonamiento Numerico,RN,Piloto,D,,,,,,,,,,,78,,,,,,,,,
1,7270,Razonamiento Numerico,RN,Piloto,C,,,,,,,,,,,79,,,,,,,,,
1,7340,Razonamiento Numerico,RN,Piloto,C,,,,,,,,,,,80,,,,,,,,,
1,7008,Razonamiento Analitico,RA,Piloto,A,,,,,,,,,,,117,,,,,,,,,
1,7009,Razonamiento Analitico,RA,Piloto,A,,,,,,,,,,,118,,,,,,,,,
1,7275,Razonamiento Analitico,RA,Piloto,A,,,,,,,,,,,119,,,,,,,,,
1,7129,Razonamiento Analitico,RA,Piloto,B,,,,,,,,,,,120,,,,,,,,,
1,7156,Razonamiento Verbal,RV,Piloto,B,,,,,,,,,,37,,,,,,,,,,
1,7166,Razonamiento Verbal,RV,Piloto,C,,,,,,,,,,38,,,,,,,,,,
1,7618,Razonamiento Verbal,RV,Piloto,C,,,,,,,,,,39,,,,,,,,,,
1,7288,Razonamiento Verbal,RV,Piloto,C,,,,,,,,,,40,,,,,,,,,,
1,7411,Razonamiento Numerico,RN,Piloto,B,,,,,,,,,,77,,,,,,,,,,
1,7501,Razonamiento Numerico,RN,Piloto,C,,,,,,,,,,78,,,,,,,,,,
1,7263,Razonamiento Numerico,RN,Piloto,C,,,,,,,,,,79,,,,,,,,,,
1,7328,Razonamiento Numerico,RN,Piloto,A,,,,,,,,,,80,,,,,,,,,,
1,7468,Razonamiento Analitico,RA,Piloto,C,,,,,,,,,,117,,,,,,,,,,
1,7591,Razonamiento Analitico,RA,Piloto,D,,,,,,,,,,118,,,,,,,,,,
1,7230,Razonamiento Analitico,RA,Piloto,A,,,,,,,,,,119,,,,,,,,,,
1,7128,Razonamiento Analitico,RA,Piloto,D,,,,,,,,,,120,,,,,,,,,,
1,7150,Razonamiento Verbal,RV,Piloto,A,,,,,,,,,37,,,,,,,,,,,
1,7301,Razonamiento Verbal,RV,Piloto,B,,,,,,,,,38,,,,,,,,,,,
1,7616,Razonamiento Verbal,RV,Piloto,B,,,,,,,,,39,,,,,,,,,,,
1,7176,Razonamiento Verbal,RV,Piloto,B,,,,,,,,,40,,,,,,,,,,,
1,7261,Razonamiento Numerico,RN,Piloto,D,,,,,,,,,77,,,,,,,,,,,
